[INFO] [1783910573.778481426] [orange_hurdle_jump_test]: state=DETECTOR_ONLY
[INFO] [1783910573.779014532] [orange_hurdle_jump_test]: orange_hurdle_jump_test started: color=/camera/color/image_raw, depth=/camera/aligned_depth_to_color/image_raw, detector_only=True, serial=/dev/ttyUSB0@115200, trigger_distance=0.58m, walk=[0,1.000,1.000], stand=[0,0.000,0.000], jump=[4,0.000,0.000]
[INFO] [1783910779.308137449] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3064, mask_px=4472, contours=10, largest=area:1874,box:156x36,aspect:4.33,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910779.574001290] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3068, mask_px=6453, contours=6, largest=area:4822,box:182x47,aspect:3.87,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910779.774912590] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3071, mask_px=1007, contours=3, largest=area:436,box:54x11,aspect:4.91,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910779.975600294] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3074, mask_px=541, contours=3, largest=area:306,box:34x15,aspect:2.27,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910780.174832438] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3077, mask_px=10491, contours=3, largest=area:7484,box:238x51,aspect:4.67,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910780.375110870] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3080, mask_px=11080, contours=1, largest=area:10776,box:252x74,aspect:3.41,reject:depth_px:5, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910780.640660414] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3084, mask_px=10637, contours=2, largest=area:7729,box:208x51,aspect:4.08,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910780.841304589] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3087, mask_px=11343, contours=3, largest=area:8117,box:208x56,aspect:3.71,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910781.108061874] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3091, mask_px=11246, contours=2, largest=area:8391,box:235x61,aspect:3.85,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910781.308571032] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3094, mask_px=11408, contours=2, largest=area:7855,box:204x52,aspect:3.92,reject:depth_px:3, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910781.509465021] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3097, mask_px=10575, contours=2, largest=area:7528,box:208x52,aspect:4.00,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910781.774246420] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3101, mask_px=11316, contours=2, largest=area:8071,box:206x54,aspect:3.81,reject:depth_px:5, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910782.041817991] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3105, mask_px=11243, contours=3, largest=area:8280,box:213x58,aspect:3.67,reject:depth_px:1, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910782.311379097] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=1.349m, lateral=-0.122m, vertical=0.116m, pixel=(185.9,142.9), box=270x86, depth_px=3825, candidates=1, trigger=False[0m
[INFO] [1783910782.574365704] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=1.343m, lateral=-0.166m, vertical=0.198m, pixel=(175.9,161.5), box=257x85, depth_px=4154, candidates=1, trigger=False[0m
[INFO] [1783910782.840921816] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=1.287m, lateral=-0.158m, vertical=0.179m, pixel=(176.2,159.0), box=266x87, depth_px=4445, candidates=1, trigger=False[0m
[INFO] [1783910783.041313247] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=1.171m, lateral=-0.178m, vertical=0.130m, pixel=(167.3,150.6), box=308x101, depth_px=8843, candidates=1, trigger=False[0m
[INFO] [1783910783.310185808] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=1.322m, lateral=-0.204m, vertical=0.090m, pixel=(166.7,137.4), box=230x74, depth_px=5133, candidates=1, trigger=False[0m
[INFO] [1783910783.574100510] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.892m, lateral=-0.138m, vertical=0.137m, pixel=(166.5,163.4), box=332x129, depth_px=13343, candidates=1, trigger=False[0m
[INFO] [1783910783.776757787] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.810m, lateral=-0.143m, vertical=0.140m, pixel=(159.8,169.2), box=270x136, depth_px=13915, candidates=1, trigger=False[0m
[INFO] [1783910784.041648268] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.744m, lateral=-0.108m, vertical=0.119m, pixel=(169.4,165.5), box=283x145, depth_px=22384, candidates=1, trigger=False[0m
[INFO] [1783910784.242326789] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.816m, lateral=-0.110m, vertical=0.146m, pixel=(172.6,171.3), box=290x139, depth_px=24040, candidates=1, trigger=False[0m
[INFO] [1783910784.507935952] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.670m, lateral=-0.085m, vertical=0.117m, pixel=(175.1,169.9), box=322x148, depth_px=30361, candidates=1, trigger=False[0m
[INFO] [1783910784.574536722] [orange_hurdle_jump_test]: [1;95m触发状态更新: trigger=True[0m
[INFO] [1783910784.639676797] [orange_hurdle_jump_test]: [1;95m触发状态更新: trigger=False[0m
[INFO] [1783910784.774233990] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.616m, lateral=-0.056m, vertical=0.180m, pixel=(186.0,205.3), box=328x80, depth_px=15888, candidates=2, trigger=False[0m
[INFO] [1783910784.907460712] [orange_hurdle_jump_test]: [1;95m触发状态更新: trigger=True[0m
[INFO] [1783910784.974719763] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.546m, lateral=-0.032m, vertical=0.157m, pixel=(195.4,204.0), box=355x87, depth_px=18111, candidates=2, trigger=True[0m
[INFO] [1783910785.241597430] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.500m, lateral=-0.068m, vertical=0.137m, pixel=(172.2,200.0), box=370x88, depth_px=17812, candidates=2, trigger=True[0m
[INFO] [1783910785.442193253] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.495m, lateral=-0.055m, vertical=0.108m, pixel=(179.6,183.1), box=370x120, depth_px=24013, candidates=2, trigger=True[0m
[INFO] [1783910785.706112842] [orange_hurdle_jump_test]: [1;95m触发状态更新: trigger=False[0m
[INFO] [1783910785.707981717] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3160, mask_px=3769, contours=1, largest=area:3590,box:94x79,aspect:1.19,reject:aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910785.906902282] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3163, mask_px=597, contours=6, largest=area:101,box:16x10,aspect:1.60,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910786.174668556] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3167, mask_px=622, contours=4, largest=area:239,box:36x11,aspect:3.27,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910786.375721195] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.665m, lateral=0.284m, vertical=0.233m, pixel=(342.4,223.0), box=190x39, depth_px=5180, candidates=2, trigger=False[0m
[INFO] [1783910786.642533380] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3174, mask_px=4422, contours=2, largest=area:3986,box:318x19,aspect:16.74,reject:height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910786.907073819] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3178, mask_px=156, contours=3, largest=area:66,box:12x9,aspect:1.33,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910787.173496088] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3182, mask_px=1475, contours=6, largest=area:1102,box:126x19,aspect:6.63,reject:area+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910787.439127308] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.685m, lateral=0.076m, vertical=0.194m, pixel=(247.0,202.8), box=400x78, depth_px=16333, candidates=1, trigger=False[0m
[INFO] [1783910787.640150513] [orange_hurdle_jump_test]: [1;95m触发状态更新: trigger=True[0m
[INFO] [1783910787.709305596] [orange_hurdle_jump_test]: [1;95m触发状态更新: trigger=False[0m
[INFO] [1783910787.711052442] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.592m, lateral=0.064m, vertical=0.185m, pixel=(245.8,211.3), box=402x62, depth_px=20024, candidates=1, trigger=False[0m
[INFO] [1783910787.771637946] [orange_hurdle_jump_test]: [1;95m触发状态更新: trigger=True[0m
[INFO] [1783910787.971775470] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.507m, lateral=-0.049m, vertical=0.180m, pixel=(184.3,224.3), box=356x44, depth_px=7843, candidates=1, trigger=True[0m
[INFO] [1783910788.237612355] [orange_hurdle_jump_test]: [1;34m最近横栏: dist=0.445m, lateral=0.034m, vertical=0.133m, pixel=(236.2,207.7), box=373x70, depth_px=22127, candidates=1, trigger=True[0m
[INFO] [1783910788.369308770] [orange_hurdle_jump_test]: [1;95m触发状态更新: trigger=False[0m
[INFO] [1783910788.506614361] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3202, mask_px=20, contours=1, largest=area:12,box:5x4,aspect:1.25,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910788.770311633] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3206, mask_px=0, contours=0, reject=no_hsv_blob, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910789.035574275] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3210, mask_px=0, contours=0, reject=no_hsv_blob, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910789.302445323] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3214, mask_px=18, contours=1, largest=area:10,box:6x3,aspect:2.00,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910789.567343394] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3218, mask_px=0, contours=0, reject=no_hsv_blob, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910789.835263900] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3222, mask_px=0, contours=0, reject=no_hsv_blob, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910790.100215160] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3226, mask_px=0, contours=0, reject=no_hsv_blob, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910790.300548572] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3229, mask_px=24, contours=1, largest=area:14,box:8x3,aspect:2.67,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910790.566032510] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3233, mask_px=24, contours=1, largest=area:14,box:8x3,aspect:2.67,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910790.831976023] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3237, mask_px=24, contours=1, largest=area:14,box:8x3,aspect:2.67,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910791.100714329] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3241, mask_px=118, contours=2, largest=area:64,box:12x8,aspect:1.50,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910791.364539893] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3245, mask_px=0, contours=0, reject=no_hsv_blob, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910791.630728261] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3249, mask_px=126, contours=3, largest=area:38,box:20x3,aspect:6.67,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910791.898139094] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3253, mask_px=98, contours=2, largest=area:52,box:8x10,aspect:0.80,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910792.163734543] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3257, mask_px=138, contours=3, largest=area:48,box:8x13,aspect:0.62,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910792.431019913] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3261, mask_px=76, contours=3, largest=area:28,box:8x5,aspect:1.60,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910792.697491545] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3265, mask_px=82, contours=2, largest=area:46,box:10x10,aspect:1.00,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910792.895960353] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3268, mask_px=174, contours=2, largest=area:103,box:12x13,aspect:0.92,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910793.161440799] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3272, mask_px=155, contours=4, largest=area:53,box:8x11,aspect:0.73,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910793.430512597] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3276, mask_px=172, contours=3, largest=area:50,box:26x3,aspect:8.67,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910793.693755189] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3280, mask_px=42, contours=2, largest=area:14,box:8x3,aspect:2.67,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910793.896683410] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3283, mask_px=82, contours=3, largest=area:28,box:6x7,aspect:0.86,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910794.159815271] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3287, mask_px=158, contours=3, largest=area:75,box:11x15,aspect:0.73,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910794.426984097] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3291, mask_px=79, contours=3, largest=area:18,box:10x3,aspect:3.33,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910794.626336886] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3294, mask_px=38, contours=2, largest=area:12,box:4x5,aspect:0.80,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910794.892788018] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3298, mask_px=20, contours=1, largest=area:12,box:4x5,aspect:0.80,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910795.161849294] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3302, mask_px=179, contours=3, largest=area:112,box:10x18,aspect:0.56,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910795.360527736] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3305, mask_px=60, contours=1, largest=area:46,box:9x8,aspect:1.12,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910795.624764450] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3309, mask_px=100, contours=2, largest=area:61,box:7x14,aspect:0.50,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910795.890984565] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3313, mask_px=303, contours=2, largest=area:134,box:50x4,aspect:12.50,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910796.158339146] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3317, mask_px=2823, contours=2, largest=area:2580,box:189x33,aspect:5.73,reject:height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910796.423812365] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3321, mask_px=2114, contours=3, largest=area:1612,box:68x41,aspect:1.66,reject:width, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910796.690830602] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3325, mask_px=3019, contours=6, largest=area:2382,box:88x52,aspect:1.69,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910796.890247833] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3328, mask_px=973, contours=3, largest=area:495,box:36x26,aspect:1.38,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910797.156435935] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3332, mask_px=0, contours=0, reject=no_hsv_blob, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910797.423099342] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3336, mask_px=69, contours=2, largest=area:28,box:7x6,aspect:1.17,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910797.689134703] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3340, mask_px=130, contours=3, largest=area:42,box:10x6,aspect:1.67,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910797.889538444] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3343, mask_px=137, contours=1, largest=area:114,box:15x12,aspect:1.25,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910798.088951130] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3346, mask_px=0, contours=0, reject=no_hsv_blob, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910798.355128414] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3350, mask_px=43, contours=1, largest=area:31,box:8x6,aspect:1.33,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910798.621288539] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3354, mask_px=0, contours=0, reject=no_hsv_blob, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910798.821906920] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3357, mask_px=0, contours=0, reject=no_hsv_blob, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910799.088002865] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3361, mask_px=114, contours=2, largest=area:48,box:10x8,aspect:1.25,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910799.354651775] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3365, mask_px=317, contours=4, largest=area:138,box:14x16,aspect:0.88,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910799.620913660] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3369, mask_px=211, contours=4, largest=area:54,box:10x9,aspect:1.11,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910799.889099940] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3373, mask_px=472, contours=5, largest=area:135,box:14x19,aspect:0.74,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910800.153704458] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3377, mask_px=1128, contours=4, largest=area:822,box:42x42,aspect:1.00,reject:area+width+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910800.356397685] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3380, mask_px=15460, contours=13, largest=area:11833,box:118x240,aspect:0.49,reject:aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910800.557031725] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3383, mask_px=17568, contours=28, largest=area:5452,box:152x47,aspect:3.23,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910800.819714417] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3387, mask_px=13169, contours=36, largest=area:3248,box:58x97,aspect:0.60,reject:width+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910801.020268971] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3390, mask_px=5865, contours=10, largest=area:4206,box:96x91,aspect:1.05,reject:aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910801.286347742] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3394, mask_px=5314, contours=4, largest=area:5014,box:120x96,aspect:1.25,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910801.553634596] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3398, mask_px=4062, contours=1, largest=area:3892,box:100x86,aspect:1.16,reject:aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910801.818919224] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3402, mask_px=4494, contours=7, largest=area:3144,box:108x66,aspect:1.64,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910802.019073914] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3405, mask_px=3430, contours=7, largest=area:2620,box:90x56,aspect:1.61,reject:depth_px:0, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910802.286179512] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3409, mask_px=3079, contours=7, largest=area:1476,box:68x38,aspect:1.79,reject:width, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910802.486286920] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3412, mask_px=2319, contours=10, largest=area:1140,box:68x34,aspect:2.00,reject:area+width+height, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910802.751711251] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3416, mask_px=1616, contours=11, largest=area:346,box:16x44,aspect:0.36,reject:area+width+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910802.956258124] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3419, mask_px=605, contours=10, largest=area:92,box:12x13,aspect:0.92,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910803.217466027] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3423, mask_px=252, contours=4, largest=area:78,box:12x10,aspect:1.20,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910803.418247859] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3426, mask_px=226, contours=4, largest=area:62,box:8x10,aspect:0.80,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910803.684092406] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3430, mask_px=342, contours=3, largest=area:170,box:16x24,aspect:0.67,reject:area+width+height+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
[INFO] [1783910803.951400587] [orange_hurdle_jump_test]: [0;33m未检测到有效橘色横栏: candidates=0, frame=3434, mask_px=2878, contours=6, largest=area:1506,box:64x58,aspect:1.10,reject:width+aspect, hsv_lower=[28, 40, 35], hsv_upper=[95, 255, 255][0m
