[WARN] [1783734042.076904036] [laserMapping]: Long Livox scan detected (50.2 ms span). Enabling adaptive 20 ms subframe splitting.
[INFO] [1783734042.117475555] [laserMapping]: IMU Initializing: 1.0 %
[WARN] [1783734042.117510733] [laserMapping]: Reset ImuProcess
[INFO] [1783734042.119069335] [laserMapping]: IMU Initializing: 17.0 %
[INFO] [1783734042.121056860] [laserMapping]: IMU Initializing: 42.0 %
[INFO] [1783734042.125886934] [laserMapping]: IMU Initializing: 73.0 %
[INFO] [1783734042.125934984] [laserMapping]: IMU Initializing: 100.0 %
[ERROR] [1783734131.320071220] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.455230403] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.458985719] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.464949422] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.469123443] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.474709382] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.478973984] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.484873786] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.489216957] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.494954246] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.498746570] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.504715928] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.509274420] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.514605670] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.519735414] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.524745840] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.529232194] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.534610010] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.538693032] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.544749989] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.548816886] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.554702388] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.558922291] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.564906649] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.568762943] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.574917778] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.578959335] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.585996393] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.588767363] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.594641796] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.599214363] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.604858277] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.609119259] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.614486385] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.618881435] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.624743798] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.628752735] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.634964169] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.639004190] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.644580767] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.648956184] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.655009476] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.659242043] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.664489595] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.668898464] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.674447493] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.678735788] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.684850998] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.689502406] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.694890540] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.698682497] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.704738130] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.709104000] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.714409570] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.719219041] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.724983980] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.729346102] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.734840559] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.738639131] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.744745889] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.748970094] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.754745505] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.758926263] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.764581001] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.769228292] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.774635895] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.778932231] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.786353004] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.790353647] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.794665079] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.798703853] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.804586421] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.809366915] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.814688831] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.818961551] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.824630926] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.829228906] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.834593969] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.838674397] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.844729321] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.849293886] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.857028667] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.858772301] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.864749103] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.868907058] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.874475445] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.879030430] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.884730246] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.889176974] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.894541544] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.899062630] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.904753002] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.908751869] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.914639524] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.919121499] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.924757412] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.928868397] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.934684272] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.938971273] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.944474152] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.949125452] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.954778891] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.958625028] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.964721147] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.969111491] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.974673966] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.978962016] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.985438537] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.988867410] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.994832696] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734131.998880355] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.004743375] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.009050479] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.014654715] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.019074978] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.024487323] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.028744112] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.034818504] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.038813238] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.044925779] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.049210208] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.055219074] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.059266433] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.064714766] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.069074541] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.074954336] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.078700654] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.084698583] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.088730382] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.094751118] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.098703641] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.104954588] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.109280966] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.114699064] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.122237618] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.124827791] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.129216683] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.134641267] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.138687982] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.144848335] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.148911641] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.154961476] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.159011219] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.164642901] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.169136775] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.174743525] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.178714219] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.185769373] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.190081278] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.194574046] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.198645306] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.204589522] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.209179614] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.214792183] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.219393211] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.224663458] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.228712878] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.234850867] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.239052180] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.244586175] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.249224286] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.256992578] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.258752843] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.264962404] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.268823744] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.274678182] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.278692285] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.284838998] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.289244773] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.294534022] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.298776458] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.304647085] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.309196456] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.314802707] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.319131000] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.324846603] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.328960262] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.334797048] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.338852167] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.345006155] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.349063163] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.355177459] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.358870488] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.364888279] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.368770842] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.374897810] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.378908595] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.385559433] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.389724546] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.394731037] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.398806829] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.405008278] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.409057416] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.414977248] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.418750892] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.424495629] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.429071905] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.434807470] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.438803319] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.444695181] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.448782637] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.456640238] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.459304907] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.464589057] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.468943394] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.474740171] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.479003892] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.484665056] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.488978477] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.494739727] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.498742297] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.504673113] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.508951340] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.514549686] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.518988681] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.524719364] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.528843293] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.534531381] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.539117316] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.544661724] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.548960740] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.554699925] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.558746342] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.564659061] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.568965768] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.574845552] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.578853153] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.587129755] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.589098553] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.594853183] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.598770684] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.604677129] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.608977292] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.614613764] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.618690141] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.624739857] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.629265723] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.634919780] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.638961392] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.644743160] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.649016245] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.654815003] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.658959962] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.664694004] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.668837380] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.675003278] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.678760381] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.684851849] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.688945405] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.694581346] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.699098620] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.704782683] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.709476487] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.714792539] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.719316603] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.724818341] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.728974186] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.734805228] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.739074141] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.744714678] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.749014073] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.754812121] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.758909443] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.764927138] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.769322904] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.774754328] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.778706229] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.785607884] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.788866198] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.794702770] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.799074534] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.804750813] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.809065708] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.814834220] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.819462516] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.824825224] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.828948907] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.834955792] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.839006541] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.844585617] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.849179403] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.854719281] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.859105649] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.864581637] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.868765416] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.874870898] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.878743719] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.884669585] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.889242879] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.894554123] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.898820866] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.904559881] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.909200120] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.914811218] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.920058450] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.924862173] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.929275703] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.934763025] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.938812917] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.944819622] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.949089897] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.954499343] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.958954795] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.964849662] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.968956556] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.974751107] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.978953696] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.985737761] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.988834730] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.994696375] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734132.999054523] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.004750077] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.009057674] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.014671617] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.019489907] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.024648804] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.029121484] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.034812321] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.039062561] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.044632795] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.048955163] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.054891446] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.058926119] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.064692626] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.068921806] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.074737496] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.078748346] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.084716649] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.089875513] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.094685302] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.098932302] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.104733776] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.109008379] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.114874050] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.120287189] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.124893830] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.129374794] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.134828800] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.138880445] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.144740849] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.148775542] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.154822503] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.159155151] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.165018259] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.168854259] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.174733778] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.178740267] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.186284392] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.189074727] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.194786937] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.199099620] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.204739305] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.209178074] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.214815251] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.219128684] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.224829134] [laserMapping]: imu loop back, clear deque
